,,,,,,,,,,,,,,Performance,,,,,,,Standard,,,,,,,,
Rk,Player,Gls,Sh,Date,Age,Nation,Team,,Opp,Comp,Result,Start,Min,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Pos.,HOME/AWAY
,Ryan Nyambe,0,0,11/20/2021,23-351,na NAM,Blackburn,@,Bristol City,eng Championship,D 1-1,Y,66,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Ryan Nyambe,0,0,2/23/2022,24-081,na NAM,Blackburn,@,Sheffield Utd,eng Championship,L 0-1,Y,81,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Ryan Nyambe,0,0,2/14/2022,24-072,na NAM,Blackburn,@,West Brom,eng Championship,D 0-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Ryan Nyambe,0,0,8/14/2021,23-253,na NAM,Blackburn,@,Millwall,eng Championship,D 1-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Ryan Nyambe,0,0,9/18/2021,23-288,na NAM,Blackburn,@,Barnsley,eng Championship,D 0-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Ryan Nyambe,0,0,9/28/2021,23-298,na NAM,Blackburn,@,Huddersfield,eng Championship,L 2-3,Y,20,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Ryan Nyambe,0,0,11/27/2021,23-358,na NAM,Blackburn,@,Stoke City,eng Championship,W 1-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Ryan Nyambe,0,0,10/19/2021,23-319,na NAM,Blackburn,@,QPR,eng Championship,L 0-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Ryan Nyambe,0,0,12/11/2021,24-007,na NAM,Blackburn,@,Bournemouth,eng Championship,W 2-0,Y,71,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Ryan Nyambe,0,0,4/2/2022,24-119,na NAM,Blackburn,@,Coventry City,eng Championship,D 2-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Ryan Nyambe,0,0,1/15/2022,24-042,na NAM,Blackburn,@,Cardiff City,eng Championship,W 1-0,Y,75,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Ryan Nyambe,0,0,4/15/2022,24-132,na NAM,Blackburn,@,P'borough Utd,eng Championship,L 1-2,Y,42,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Ryan Nyambe,0,0,2/5/2022,24-063,na NAM,Blackburn,@,Swansea City,eng Championship,L 0-1,Y,67,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Ryan Nyambe,0,0,1/29/2022,24-056,na NAM,Blackburn,@,Luton Town,eng Championship,D 0-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Thomas Bloxham,0,2,9/2/2023,18-125,ie IRL,Blackburn,@,Plymouth Argyle,eng Championship,L 0-3,N,13,0,0,0,0,0,0,0,2,0.00,0.00,1,50.0,20.4,0,FW,AWAY
,Andrew Moran,0,0,2/13/2024,20-121,ie IRL,Blackburn,@,Birmingham City,eng Championship,L 0-1,N,19,0,0,0,0,0,0,0,0,,,0,,,0,"FW,MF",AWAY
,Andrew Moran,0,1,8/27/2023,19-316,ie IRL,Blackburn,@,Watford,eng Championship,W 1-0,N,34,0,0,0,0,0,0,0,1,0.00,0.00,1,100.0,21.0,0,"FW,MF",AWAY
,Andrew Moran,0,0,12/26/2023,20-072,ie IRL,Blackburn,@,Huddersfield,eng Championship,L 0-3,Y,45,0,0,0,0,0,0,0,0,,,0,,,0,"FW,MF",AWAY
,Andrew Moran,0,0,2/20/2024,20-128,ie IRL,Blackburn,@,Cardiff City,eng Championship,D 0-0,N,34,0,0,0,0,0,0,0,0,,,0,,,0,"FW,MF",AWAY
,Andrew Moran,0,1,12/16/2023,20-062,ie IRL,Blackburn,@,Southampton,eng Championship,L 0-4,Y,57,0,0,0,0,0,0,0,1,0.00,0.00,1,100.0,18.7,0,"FW,MF",AWAY
,Andrew Moran,0,1,11/5/2023,20-021,ie IRL,Blackburn,@,Norwich City,eng Championship,W 3-1,Y,86,0,2,2,0,0,0,0,1,0.00,,0,0.0,20.7,0,"FW,MF",AWAY
,Andrew Moran,0,0,3/2/2024,20-139,ie IRL,Blackburn,@,Swansea City,eng Championship,L 1-2,Y,45,0,0,0,0,0,0,0,0,,,0,,,0,"FW,MF",AWAY
,Andrew Moran,0,2,12/2/2023,20-048,ie IRL,Blackburn,@,Sheffield Weds,eng Championship,L 1-3,Y,90,0,0,0,0,0,0,0,2,0.00,,0,0.0,19.6,0,"FW,MF",AWAY
,Andrew Moran,0,2,10/7/2023,19-357,ie IRL,Blackburn,@,QPR,eng Championship,W 4-0,N,30,0,0,0,0,0,0,0,2,0.00,,0,0.0,13.4,0,"FW,MF",AWAY
,Andrew Moran,0,0,9/2/2023,19-322,ie IRL,Blackburn,@,Plymouth Argyle,eng Championship,L 0-3,Y,61,0,0,0,0,0,0,0,0,,,0,,,0,"FW,MF",AWAY
,Andrew Moran,0,1,12/29/2023,20-075,ie IRL,Blackburn,@,Hull City,eng Championship,L 2-3,N,24,0,0,0,0,0,0,0,1,0.00,,0,0.0,15.8,0,"FW,MF",AWAY
,Andrew Moran,0,0,1/13/2024,20-090,ie IRL,Blackburn,@,West Brom,eng Championship,L 1-4,Y,90,0,1,1,0,0,0,0,0,,,0,,,0,"FW,MF",AWAY
,Andrew Moran,0,1,10/24/2023,20-009,ie IRL,Blackburn,@,Millwall,eng Championship,W 2-1,N,42,0,0,0,0,0,0,0,1,0.00,0.00,1,100.0,11.5,0,"FW,MF",AWAY
,Andrew Moran,0,0,9/23/2023,19-343,ie IRL,Blackburn,@,Ipswich Town,eng Championship,L 3-4,Y,45,0,0,0,0,0,0,0,0,,,0,,,0,"FW,MF",AWAY
,Andrew Moran,0,1,10/4/2023,19-354,ie IRL,Blackburn,@,Coventry City,eng Championship,L 0-1,Y,90,0,0,0,0,0,0,0,1,0.00,,0,0.0,21.2,0,"FW,MF",AWAY
,Andrew Moran,0,0,4/10/2024,20-178,ie IRL,Blackburn,@,Bristol City,eng Championship,L 0-5,N,45,0,0,0,0,0,0,0,0,,,0,,,0,"FW,MF",AWAY
,Ryan Hedges,0,2,4/25/2022,26-291,wls WAL,Blackburn,@,Preston,eng Championship,W 4-1,Y,90,0,0,0,0,0,0,0,2,0.00,,0,0.0,18.7,0,"FW,MF",AWAY
,Ryan Hedges,0,4,5/7/2022,26-303,wls WAL,Blackburn,@,Birmingham City,eng Championship,W 2-1,Y,90,0,1,1,0,0,0,0,4,0.00,0.00,2,50.0,19.3,0,"FW,MF",AWAY
,Ryan Hedges,0,1,3/19/2022,26-254,wls WAL,Blackburn,@,Reading,eng Championship,L 0-1,N,31,0,0,0,0,0,0,0,1,0.00,,0,0.0,8.1,0,"FW,MF",AWAY
,Ryan Hedges,0,0,4/2/2022,26-268,wls WAL,Blackburn,@,Coventry City,eng Championship,D 2-2,N,10,0,0,0,0,0,0,0,0,,,0,,,0,"FW,MF",AWAY
,Ryan Hedges,0,1,2/5/2022,26-212,wls WAL,Blackburn,@,Swansea City,eng Championship,L 0-1,Y,59,0,0,0,0,0,0,0,1,0.00,,0,0.0,16.9,0,"FW,MF",AWAY
,Ryan Hedges,0,1,1/14/2023,27-190,wls WAL,Blackburn,@,Rotherham Utd,eng Championship,L 0-4,Y,55,0,0,0,0,0,0,0,1,0.00,0.00,1,100.0,8.7,0,"FW,DF",AWAY
,Ryan Hedges,0,0,3/10/2023,27-245,wls WAL,Blackburn,@,Stoke City,eng Championship,L 2-3,N,32,0,0,0,0,0,0,0,0,,,0,,,0,"FW,DF",AWAY
,Ryan Hedges,0,2,4/1/2023,27-267,wls WAL,Blackburn,@,Birmingham City,eng Championship,L 0-1,Y,64,0,0,0,0,0,0,0,2,0.00,0.00,2,100.0,18.4,0,"FW,DF",AWAY
,Ryan Hedges,0,1,12/26/2022,27-171,wls WAL,Blackburn,@,Sunderland,eng Championship,L 1-2,Y,90,0,0,0,0,0,0,0,1,0.00,,0,0.0,20.5,0,"FW,DF",AWAY
,Ryan Hedges,0,0,12/17/2022,27-162,wls WAL,Blackburn,@,Norwich City,eng Championship,W 2-0,N,26,0,0,0,0,0,0,0,0,,,0,,,0,"FW,DF",AWAY
,Ryan Hedges,0,0,2/25/2023,27-232,wls WAL,Blackburn,@,QPR,eng Championship,W 3-1,N,22,0,0,0,0,0,0,0,0,,,0,,,0,"FW,DF",AWAY
,Ryan Hedges,0,0,10/4/2022,27-088,wls WAL,Blackburn,@,Cardiff City,eng Championship,L 0-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,"FW,DF",AWAY
,Ryan Hedges,0,3,9/17/2022,27-071,wls WAL,Blackburn,@,Luton Town,eng Championship,L 0-2,Y,90,0,0,0,0,0,0,0,3,0.00,,0,0.0,19.0,0,"FW,DF",AWAY
,Ryan Hedges,0,0,2/15/2023,27-222,wls WAL,Blackburn,@,West Brom,eng Championship,D 1-1,N,28,0,0,0,0,0,0,0,0,,,0,,,0,"FW,DF",AWAY
,Ryan Hedges,0,1,8/31/2022,27-054,wls WAL,Blackburn,@,Blackpool,eng Championship,W 1-0,Y,90,0,0,0,0,0,0,0,1,0.00,0.00,1,100.0,33.6,0,"FW,DF",AWAY
,Ryan Hedges,0,0,8/6/2022,27-029,wls WAL,Blackburn,@,Swansea City,eng Championship,W 3-0,Y,78,0,2,2,0,0,0,0,0,,,0,,,0,"FW,DF",AWAY
,Ryan Hedges,0,0,10/11/2022,27-095,wls WAL,Blackburn,@,Wigan Athletic,eng Championship,L 0-1,Y,45,0,0,0,0,0,0,0,0,,,0,,,0,"FW,DF",AWAY
,Ryan Hedges,0,0,11/13/2022,27-128,wls WAL,Blackburn,@,Burnley,eng Championship,L 0-3,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,"FW,DF",AWAY
,Ryan Hedges,0,0,5/8/2023,27-304,wls WAL,Blackburn,@,Millwall,eng Championship,W 4-3,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,"FW,DF",AWAY
,Ryan Hedges,0,2,4/22/2023,27-288,wls WAL,Blackburn,@,Preston,eng Championship,D 1-1,N,45,0,0,0,0,0,0,0,2,0.00,0.00,1,50.0,14.4,0,"FW,DF",AWAY
,Ryan Hedges,0,0,2/11/2023,27-218,wls WAL,Blackburn,@,Watford,eng Championship,D 1-1,N,15,0,0,0,0,0,0,0,0,,,0,,,0,"FW,DF",AWAY
,Ryan Hedges,0,2,1/21/2023,27-197,wls WAL,Blackburn,@,Bristol City,eng Championship,D 1-1,Y,90,0,0,0,0,0,0,0,2,0.00,0.00,1,50.0,23.7,0,"FW,DF",AWAY
,Ryan Hedges,0,1,8/17/2022,27-040,wls WAL,Blackburn,@,Reading,eng Championship,L 0-3,N,45,0,0,0,0,0,0,0,1,0.00,,0,0.0,25.0,0,"FW,DF",AWAY
,Ryan Hedges,0,0,10/15/2022,27-099,wls WAL,Blackburn,@,Middlesbrough,eng Championship,W 2-1,N,6,0,0,0,0,0,0,0,0,,,0,,,0,"FW,DF",AWAY
,Ryan Hedges,0,2,3/16/2024,28-252,wls WAL,Blackburn,@,Middlesbrough,eng Championship,D 0-0,Y,87,0,0,0,0,0,0,0,2,0.00,0.00,1,50.0,13.7,0,"FW,DF",AWAY
,Ryan Hedges,0,0,2/17/2024,28-224,wls WAL,Blackburn,@,Preston,eng Championship,D 2-2,Y,63,0,0,0,0,0,0,0,0,,,0,,,0,"FW,DF",AWAY
,Ryan Hedges,0,3,2/13/2024,28-220,wls WAL,Blackburn,@,Birmingham City,eng Championship,L 0-1,Y,71,0,0,0,0,0,0,0,3,0.00,0.00,1,33.3,21.6,0,"FW,DF",AWAY
,Ryan Hedges,0,3,8/12/2023,28-035,wls WAL,Blackburn,@,Rotherham Utd,eng Championship,D 2-2,N,33,0,0,0,0,0,0,0,3,0.00,0.00,1,33.3,13.8,0,"FW,DF",AWAY
,Ryan Hedges,0,1,9/2/2023,28-056,wls WAL,Blackburn,@,Plymouth Argyle,eng Championship,L 0-3,Y,77,0,0,0,0,0,0,0,1,0.00,,0,0.0,14.1,0,"FW,DF",AWAY
,Ryan Hedges,0,0,9/23/2023,28-077,wls WAL,Blackburn,@,Ipswich Town,eng Championship,L 3-4,N,9,0,0,0,0,0,0,0,0,,,0,,,0,"FW,DF",AWAY
,Ryan Hedges,0,0,12/10/2024,29-155,wls WAL,Blackburn,@,Sheffield Weds,eng Championship,W 1-0,Y,89,0,0,0,0,0,0,0,0,,,0,,,0,FW,AWAY
,Ryan Hedges,0,0,10/1/2024,29-085,wls WAL,Blackburn,@,Coventry City,eng Championship,L 0-3,N,36,0,0,0,0,0,0,0,0,,,0,,,0,FW,AWAY
,Ryan Hedges,0,1,10/5/2024,29-089,wls WAL,Blackburn,@,Plymouth Argyle,eng Championship,L 1-2,Y,75,0,0,0,0,0,0,0,1,0.00,0.00,1,100.0,29.8,0,FW,AWAY
,Ryan Hedges,0,1,8/31/2024,29-054,wls WAL,Blackburn,@,Burnley,eng Championship,D 1-1,Y,72,0,0,0,0,0,0,0,1,0.00,,0,0.0,61.6,0,FW,AWAY
,Ryan Hedges,0,1,11/9/2024,29-124,wls WAL,Blackburn,@,Cardiff City,eng Championship,W 3-1,Y,77,0,0,0,0,0,0,0,1,0.00,0.00,1,100.0,20.8,0,FW,AWAY
,Ryan Hedges,0,0,12/7/2024,29-152,wls WAL,Blackburn,@,Hull City,eng Championship,W 1-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,FW,AWAY
,Ryan Hedges,0,0,1/1/2025,29-177,wls WAL,Blackburn,@,Leeds United,eng Championship,D 1-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,FW,AWAY
,Ryan Hedges,0,1,9/22/2024,29-076,wls WAL,Blackburn,@,Preston,eng Championship,D 0-0,Y,76,0,0,0,0,0,0,0,1,0.00,0.00,1,100.0,24.5,0,FW,AWAY
,Ryan Hedges,0,0,1/25/2025,29-201,wls WAL,Blackburn,@,Bristol City,eng Championship,L 1-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,FW,AWAY
,Ryan Hedges,0,0,10/26/2024,29-110,wls WAL,Blackburn,@,Watford,eng Championship,L 0-1,Y,77,0,0,0,0,0,0,0,0,,,0,,,0,FW,AWAY
,Ryan Hedges,0,1,11/27/2024,29-142,wls WAL,Blackburn,@,Middlesbrough,eng Championship,W 1-0,Y,66,0,0,0,0,0,0,0,1,0.00,,0,0.0,17.1,0,FW,AWAY
,Ryan Hedges,0,0,12/21/2024,29-166,wls WAL,Blackburn,@,Millwall,eng Championship,L 0-1,N,15,0,0,0,0,0,0,0,0,,,0,,,0,FW,AWAY
,Ryan Hedges,0,0,1/18/2025,29-194,wls WAL,Blackburn,@,Oxford United,eng Championship,L 0-1,N,32,0,0,0,0,0,0,0,0,,,0,,,0,FW,AWAY
,Leonard Duru,0,0,8/31/2024,19-232,eng ENG,Blackburn,@,Burnley,eng Championship,D 1-1,N,2,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,1/14/2023,27-025,sct SCO,Blackburn,@,Rotherham Utd,eng Championship,L 0-4,Y,58,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,1,3/10/2023,27-080,sct SCO,Blackburn,@,Stoke City,eng Championship,L 2-3,Y,90,0,0,0,0,0,0,0,1,0.00,,0,0.0,16.1,0,DF,AWAY
,Dominic Hyam,0,0,10/29/2022,26-313,sct SCO,Blackburn,@,Hull City,eng Championship,W 1-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,2,4/1/2023,27-102,sct SCO,Blackburn,@,Birmingham City,eng Championship,L 0-1,Y,90,0,0,0,0,0,0,0,2,0.00,,0,0.0,8.1,0,DF,AWAY
,Dominic Hyam,0,0,12/26/2022,27-006,sct SCO,Blackburn,@,Sunderland,eng Championship,L 1-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,12/17/2022,26-362,sct SCO,Blackburn,@,Norwich City,eng Championship,W 2-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,2/25/2023,27-067,sct SCO,Blackburn,@,QPR,eng Championship,W 3-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,10/4/2022,26-288,sct SCO,Blackburn,@,Cardiff City,eng Championship,L 0-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,9/17/2022,26-271,sct SCO,Blackburn,@,Luton Town,eng Championship,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,2/15/2023,27-057,sct SCO,Blackburn,@,West Brom,eng Championship,D 1-1,N,45,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,8/31/2022,26-254,sct SCO,Blackburn,@,Blackpool,eng Championship,W 1-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,4/10/2023,27-111,sct SCO,Blackburn,@,Huddersfield,eng Championship,D 2-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,10/11/2022,26-295,sct SCO,Blackburn,@,Wigan Athletic,eng Championship,L 0-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,11/13/2022,26-328,sct SCO,Blackburn,@,Burnley,eng Championship,L 0-3,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,5/8/2023,27-139,sct SCO,Blackburn,@,Millwall,eng Championship,W 4-3,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,4/22/2023,27-123,sct SCO,Blackburn,@,Preston,eng Championship,D 1-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,11/1/2022,26-316,sct SCO,Blackburn,@,Coventry City,eng Championship,L 0-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,10/15/2022,26-299,sct SCO,Blackburn,@,Middlesbrough,eng Championship,W 2-1,Y,90,0,1,1,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,3/16/2024,28-087,sct SCO,Blackburn,@,Middlesbrough,eng Championship,D 0-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,2/17/2024,28-059,sct SCO,Blackburn,@,Preston,eng Championship,D 2-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,2/13/2024,28-055,sct SCO,Blackburn,@,Birmingham City,eng Championship,L 0-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,8/27/2023,27-250,sct SCO,Blackburn,@,Watford,eng Championship,W 1-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,12/26/2023,28-006,sct SCO,Blackburn,@,Huddersfield,eng Championship,L 0-3,Y,84,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,1,2/20/2024,28-062,sct SCO,Blackburn,@,Cardiff City,eng Championship,D 0-0,Y,90,0,0,0,0,0,0,0,1,0.00,,0,0.0,34.9,0,DF,AWAY
,Dominic Hyam,0,0,3/2/2024,28-073,sct SCO,Blackburn,@,Swansea City,eng Championship,L 1-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,8/12/2023,27-235,sct SCO,Blackburn,@,Rotherham Utd,eng Championship,D 2-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,4/1/2024,28-103,sct SCO,Blackburn,@,Sunderland,eng Championship,W 5-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,10/7/2023,27-291,sct SCO,Blackburn,@,QPR,eng Championship,W 4-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,1,9/2/2023,27-256,sct SCO,Blackburn,@,Plymouth Argyle,eng Championship,L 0-3,Y,45,0,0,0,0,0,0,0,1,0.00,,0,0.0,38.7,0,DF,AWAY
,Dominic Hyam,0,0,12/29/2023,28-009,sct SCO,Blackburn,@,Hull City,eng Championship,L 2-3,Y,73,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,1/13/2024,28-024,sct SCO,Blackburn,@,West Brom,eng Championship,L 1-4,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,10/24/2023,27-308,sct SCO,Blackburn,@,Millwall,eng Championship,W 2-1,Y,45,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,9/23/2023,27-277,sct SCO,Blackburn,@,Ipswich Town,eng Championship,L 3-4,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,2,10/4/2023,27-288,sct SCO,Blackburn,@,Coventry City,eng Championship,L 0-1,Y,90,0,0,0,0,0,0,0,2,0.00,,0,0.0,9.9,0,DF,AWAY
,Dominic Hyam,0,0,4/10/2024,28-112,sct SCO,Blackburn,@,Bristol City,eng Championship,L 0-5,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,4/13/2024,28-115,sct SCO,Blackburn,@,Leeds United,eng Championship,W 1-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,1,12/10/2024,28-356,sct SCO,Blackburn,@,Sheffield Weds,eng Championship,W 1-0,Y,90,0,0,0,0,0,0,0,1,0.00,,0,0.0,5.9,0,DF,AWAY
,Dominic Hyam,0,1,10/1/2024,28-286,sct SCO,Blackburn,@,Coventry City,eng Championship,L 0-3,Y,90,0,0,0,0,0,0,0,1,0.00,,0,0.0,4.6,0,DF,AWAY
,Dominic Hyam,0,0,10/5/2024,28-290,sct SCO,Blackburn,@,Plymouth Argyle,eng Championship,L 1-2,Y,90,0,1,1,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,1,8/31/2024,28-255,sct SCO,Blackburn,@,Burnley,eng Championship,D 1-1,Y,90,0,0,0,0,0,0,0,1,0.00,,0,0.0,12.6,0,DF,AWAY
,Dominic Hyam,0,0,11/9/2024,28-325,sct SCO,Blackburn,@,Cardiff City,eng Championship,W 3-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,8/17/2024,28-241,sct SCO,Blackburn,@,Norwich City,eng Championship,D 2-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,0,12/7/2024,28-353,sct SCO,Blackburn,@,Hull City,eng Championship,W 1-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,1,1/1/2025,29-012,sct SCO,Blackburn,@,Leeds United,eng Championship,D 1-1,Y,90,0,0,0,0,0,0,0,1,0.00,,0,0.0,5.9,0,DF,AWAY
,Dominic Hyam,0,0,9/22/2024,28-277,sct SCO,Blackburn,@,Preston,eng Championship,D 0-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,DF,AWAY
,Dominic Hyam,0,1,1/25/2025,29-036,sct SCO,Blackburn,@,Bristol City,eng Championship,L 1-2,Y,90,0,0,0,0,0,0,0,1,0.00,,0,0.0,7.9,0,DF,AWAY
,Dominic Hyam,0,1,10/26/2024,28-311,sct SCO,Blackburn,@,Watford,eng Championship,L 0-1,Y,90,0,0,0,0,0,0,0,1,0.00,,0,0.0,5.5,0,DF,AWAY
,Dominic Hyam,0,2,12/21/2024,29-001,sct SCO,Blackburn,@,Millwall,eng Championship,L 0-1,Y,90,0,0,0,0,0,0,0,2,0.00,,0,0.0,7.8,0,DF,AWAY
,Dominic Hyam,0,1,1/18/2025,29-029,sct SCO,Blackburn,@,Oxford United,eng Championship,L 0-1,Y,90,0,0,0,0,0,0,0,1,0.00,0.00,1,100.0,9.4,0,DF,AWAY
,Tyrhys Dolan,0,0,2/23/2022,20-057,eng ENG,Blackburn,@,Sheffield Utd,eng Championship,L 0-1,N,9,0,0,0,0,0,0,0,0,,,0,,,0,"FW,MF",AWAY
,Tyrhys Dolan,0,0,2/14/2022,20-048,eng ENG,Blackburn,@,West Brom,eng Championship,D 0-0,N,17,0,0,0,0,0,0,0,0,,,0,,,0,"FW,MF",AWAY
,Tyrhys Dolan,0,0,8/14/2021,19-229,eng ENG,Blackburn,@,Millwall,eng Championship,D 1-1,Y,45,0,0,0,0,0,0,0,0,,,0,,,0,"FW,MF",AWAY
,Tyrhys Dolan,0,3,3/19/2022,20-081,eng ENG,Blackburn,@,Reading,eng Championship,L 0-1,Y,59,0,0,0,0,0,0,0,3,0.00,0.00,2,66.7,17.9,0,"FW,MF",AWAY
,Tyrhys Dolan,0,0,9/18/2021,19-264,eng ENG,Blackburn,@,Barnsley,eng Championship,D 0-0,Y,66,0,0,0,0,0,0,0,0,,,0,,,0,"FW,MF",AWAY
,Tyrhys Dolan,0,1,9/28/2021,19-274,eng ENG,Blackburn,@,Huddersfield,eng Championship,L 2-3,Y,78,0,0,0,0,0,0,0,1,0.00,,0,0.0,14.9,0,"FW,MF",AWAY
,Tyrhys Dolan,0,1,11/27/2021,19-334,eng ENG,Blackburn,@,Stoke City,eng Championship,W 1-0,N,22,0,0,0,0,0,0,0,1,0.00,,0,0.0,19.3,0,"FW,MF",AWAY
,Tyrhys Dolan,0,1,10/30/2021,19-306,eng ENG,Blackburn,@,Derby County,eng Championship,W 2-1,Y,74,0,1,1,0,0,0,0,1,0.00,,0,0.0,10.1,0,"FW,MF",AWAY
,Tyrhys Dolan,0,1,8/18/2021,19-233,eng ENG,Blackburn,@,Nott'ham Forest,eng Championship,W 2-1,Y,73,0,0,0,0,0,0,0,1,0.00,0.00,1,100.0,26.9,0,"FW,MF",AWAY
,Tyrhys Dolan,0,0,3/5/2022,20-067,eng ENG,Blackburn,@,Fulham,eng Championship,L 0-2,Y,65,0,0,0,0,0,0,0,0,,,0,,,0,"FW,MF",AWAY
,Tyrhys Dolan,0,1,10/2/2021,19-278,eng ENG,Blackburn,@,Blackpool,eng Championship,L 1-2,Y,90,0,0,0,0,0,0,0,1,0.00,0.00,1,100.0,7.1,0,"FW,MF",AWAY
,Tyrhys Dolan,0,0,8/28/2021,19-243,eng ENG,Blackburn,@,Middlesbrough,eng Championship,D 1-1,N,31,0,0,0,0,0,0,0,0,,,0,,,0,"FW,MF",AWAY
,Tyrhys Dolan,0,0,4/15/2022,20-108,eng ENG,Blackburn,@,P'borough Utd,eng Championship,L 1-2,N,19,0,0,0,0,0,0,0,0,,,0,,,0,"FW,MF",AWAY
,Tyrhys Dolan,0,0,8/20/2022,20-235,eng ENG,Blackburn,@,Sheffield Utd,eng Championship,L 0-3,N,25,0,0,0,0,0,0,0,0,,,0,,,0,"FW,MF",AWAY
,Tyrhys Dolan,0,0,1/14/2023,21-017,eng ENG,Blackburn,@,Rotherham Utd,eng Championship,L 0-4,N,35,0,0,0,0,0,0,0,0,,,0,,,0,"FW,MF",AWAY
